time,speed,acceleration,ds_safe,dn_safe,alpha1_k,alpha2_k,W_cb,min_obs_dist,stage_cost,slack_cost,ego_x,ego_y
5.2,23.24860492566219,-0.028155854724176636,3,0.1,1.0,2.4,2000.0,7.719554925472146,2.2800045600006376e+16,,318.2640183294074,9.222228842270273
5.4,23.748224749763907,-0.006414297372862251,3,0.1,1.0,2.4,2000.0,7.241204320546766,2.2800045600006412e+16,,322.9461892014669,9.31167565566942
5.6000000000000005,24.747613510325824,-0.014161534454408754,3,0.1,1.0,2.4,2000.0,6.702846680089304,2.2800045600006416e+16,,327.76223007340235,9.356669050102616
5.800000000000001,24.747613510325824,0.0,3,0.1,1.0,2.4,2000.0,6.176902514605172,2.280004560000732e+16,,332.7116037282455,9.395080025128822
6.0,23.72532981132523,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,5.554673749455615,2.280004560000794e+16,,337.5863099008268,9.156645174279452
6.2,23.37870160004608,0.05663193298638937,3,0.1,1.0,2.4,2000.0,5.207785625049046,2.2800045600007068e+16,,342.3067104908999,9.04824676501489
6.4,23.0275693460152,0.012000342887739858,3,0.1,1.0,2.4,2000.0,5.035537189597964,2.28000456000068e+16,,346.9588160292519,9.003775580337246
6.6000000000000005,23.370592939007864,-9.406814271272282e-05,3,0.1,1.0,2.4,2000.0,4.9661442550459896,2.280004560000658e+16,,351.5870315334141,8.964504927609239
6.800000000000001,24.28891599181088,-0.006158523366742139,3,0.1,1.0,2.4,2000.0,4.9909045950733235,2.280004560000626e+16,,356.3220017567996,8.905604349766747
7.0,25.237259640552747,-0.08684109112426477,3,0.1,1.0,2.4,2000.0,4.9369725374092805,2.280004560000583e+16,,361.23029192886855,8.563371487986661
7.2,25.173038885012243,-0.003667081787620624,3,0.1,1.0,2.4,2000.0,5.098229497123404,2.2800045600005108e+16,,366.25623514313975,8.146900578163658
7.4,26.14855527208625,0.08726646259971645,3,0.1,1.0,2.4,2000.0,5.752131629422586,2.2800045600004744e+16,,371.3533152273455,8.016698113714828
7.6000000000000005,26.14855527208625,0.0,3,0.1,1.0,2.4,2000.0,6.689489973784788,2.280004560000555e+16,,376.58257077934564,7.94767576537728
7.800000000000001,25.129938416731726,-0.07748950075385243,3,0.1,1.0,2.4,2000.0,6.61951806754164,2.2800045600005016e+16,,381.73282702015797,7.614428746289152
8.0,26.12729016929679,-0.028689042940727078,3,0.1,1.0,2.4,2000.0,6.125042118112298,2.280004560000366e+16,,386.8022490110065,7.131409694336987
8.200000000000001,27.116090778146447,0.057927610298956586,3,0.1,1.0,2.4,2000.0,5.663471113030217,2.280004560000119e+16,,392.08359566287794,6.813020321265835
8.4,28.098219128050154,0.0718997555324955,3,0.1,1.0,2.4,2000.0,5.236192784055155,2.280004560000053e+16,,397.5715152852557,6.802449401180433
8.6,29.0966718321057,0.020777517280550384,3,0.1,1.0,2.4,2000.0,5.1907574532133305,2.2800045600000316e+16,,403.255800658262,6.947526504199209
8.8,30.096383436250555,-0.00881936539524322,3,0.1,1.0,2.4,2000.0,5.867064162346207,2.2800045600000196e+16,,409.1401363229724,7.086121544793529
9.0,31.09345761319997,0.02763856323987281,3,0.1,1.0,2.4,2000.0,7.140627521089008,2.280004560000012e+16,,415.2205564797622,7.337010941194287
9.200000000000001,32.09105824383703,0.0246357238306201,3,0.1,1.0,2.4,2000.0,8.87577908650436,2.2800045600000076e+16,,421.49202556451974,7.750161335402846
9.4,33.06009360244398,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,11.193222425208848,2.2800045600002212e+16,,427.9727455624137,7.804369128401353
9.600000000000001,34.02822113679965,0.08726646259971647,3,0.1,1.0,2.4,2000.0,10.15788448756827,2.280004560000145e+16,,434.6395071666333,8.126071586925976
9.8,34.99544169738372,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,8.510430347414722,2.280004560000159e+16,,441.5071126225965,8.189606928561345
10.0,34.99544169738372,0.0,3,0.1,1.0,2.4,2000.0,8.208861949013079,2.2800045600002064e+16,,448.50489956750266,8.054642275779404
10.200000000000001,33.98895282686264,0.03932179540787177,3,0.1,1.0,2.4,2000.0,9.133777120750045,2.2800045604077876e+16,,455.4360329846636,8.126974686235341
10.4,32.95801153715249,-0.08726646197519584,3,0.1,1.0,2.4,2000.0,11.288406067042887,2.28000456893977e+16,,462.1571292427293,7.847586400622371
10.600000000000001,31.928036553093794,-0.08726575258413663,3,0.1,1.0,2.4,2000.0,13.910577725194887,2.2800045608557764e+16,,468.6205655672291,6.983290044244586
10.8,31.928036553093794,0.0,3,0.1,1.0,2.4,2000.0,26.82415205442954,2.2800045608558596e+16,,474.92634005140815,5.976717205298568
11.0,30.89902599720947,0.08726646259971647,3,0.1,1.0,2.4,2000.0,25.074940709608274,2.2800045641773188e+16,,481.213025245466,5.377102624765071
11.200000000000001,29.870979452317265,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,23.455718502705967,2.280004562149749e+16,,487.2680022779364,4.561616329162578
11.4,28.843896015299915,0.08726646259971646,3,0.1,1.0,2.4,2000.0,20.94806760254505,2.2800045600036896e+16,,493.14611037246414,4.006557078054729
11.600000000000001,28.843896015299915,0.0,3,0.1,1.0,2.4,2000.0,18.598496787958528,2.2800045600037824e+16,,498.89891568159896,3.577552918577897
11.8,27.81794252129596,0.08698498754842221,3,0.1,1.0,2.4,2000.0,16.383526721101557,2.2800045610024164e+16,,504.59740661450866,3.49634411425943
12.0,26.79278243691811,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,14.343630266511287,2.280004561364346e+16,,510.0828793366602,3.1893078653790083
12.200000000000001,26.79278243691811,0.0,3,0.1,1.0,2.4,2000.0,12.434302177299402,2.2800045613644452e+16,,515.4276012450447,2.8045022644375694
12.4,25.768582756283802,0.08726646259971647,3,0.1,1.0,2.4,2000.0,10.665366910507345,2.280004560854557e+16,,520.7163452087876,2.73379478787558
12.600000000000001,24.745342579655173,0.08726646259971022,3,0.1,1.0,2.4,2000.0,9.237589840824088,2.280004562286738e+16,,525.7922685797594,3.0299729192941696
12.8,24.745342579655173,0.0,3,0.1,1.0,2.4,2000.0,8.03711835149255,2.280004562286835e+16,,530.7290450455483,3.378566238523629
13.0,23.723061009590413,0.08726645974549915,3,0.1,1.0,2.4,2000.0,7.179266002823949,2.2800045641844944e+16,,535.5697442266134,3.9972853715415764
13.200000000000001,23.723061009590413,0.0,3,0.1,1.0,2.4,2000.0,6.668339711436151,2.2800045641845916e+16,,540.2695974872349,4.647457868048572
13.4,23.723061009590413,0.0,3,0.1,1.0,2.4,2000.0,6.407473744456952,2.2800045641846976e+16,,544.9694507478565,5.297630364555568
13.600000000000001,22.70176105707726,0.08721737276225244,3,0.1,1.0,2.4,2000.0,6.696263283804927,2.2800045641885664e+16,,549.5583064319003,6.195072966227145
13.8,22.70176105707726,0.0,3,0.1,1.0,2.4,2000.0,7.288849734023656,2.280004564188672e+16,,554.0067071100469,7.10420970532091
14.0,21.681400750080932,0.08725191398475364,3,0.1,1.0,2.4,2000.0,8.285435696148516,2.2800045612619036e+16,,558.3322599420599,8.238019116252989
14.200000000000001,20.67922348194161,-0.029187512325644066,3,0.1,1.0,2.4,2000.0,9.280767067507972,2.2800045600009704e+16,,562.4742060704905,9.27344329051821
14.4,19.660751184763047,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,10.043552997700482,2.2800045600008172e+16,,566.4681084884056,10.043466100679018
14.600000000000001,18.643233025988636,0.08726646259971647,3,0.1,1.0,2.4,2000.0,10.960204701865822,2.28000456003954e+16,,570.2216743114528,10.960202722845155
14.8,17.643147216241548,-0.006271414859524385,3,0.1,1.0,2.4,2000.0,11.820974137399109,2.2800045600009124e+16,,573.781353777131,11.81969302824556
15.0,16.62751921533993,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,12.474467458463513,2.2800045600008656e+16,,577.1817392628599,12.462510757771279
15.200000000000001,15.612842688212003,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,12.966632210004038,2.280004560000825e+16,,580.4073385894088,12.917985507345342
15.4,14.640120738644875,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,13.34949870877857,2.2800045600007784e+16,,583.4506190373943,13.212554226322498
15.600000000000001,15.625504710472129,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,13.660571101910136,2.280004560000741e+16,,586.4396675075558,13.376607690492358
15.8,16.609965542128595,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,13.85536527895455,2.280004560000705e+16,,589.6299275379774,13.417607988528024
16.0,17.593504098442406,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,13.887671390504671,2.280004560000679e+16,,593.0155219107245,13.309807246211719
16.2,18.576121243431487,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,13.719006658715937,2.280004560000661e+16,,596.5881913437784,13.026217687761728
16.400000000000002,19.557817840304324,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,13.316765330809357,2.2800045600006452e+16,,600.3369537122126,12.53882165126779
16.6,20.13579982418079,-0.08726646259971647,3,0.1,1.0,2.4,2000.0,12.667348211455879,2.2800045600006344e+16,,604.2214394523562,11.824169272454572
16.8,20.13579982418079,0.0,3,0.1,1.0,2.4,2000.0,11.982556394328574,2.280004560000713e+16,,608.1807922185382,11.088273182434559
17.0,19.135686485344184,0.006921384909811243,3,0.1,1.0,2.4,2000.0,11.360245739630235,2.280004560000669e+16,,612.0775627167512,10.380739154743342
17.2,19.135686485344184,0.0,3,0.1,1.0,2.4,2000.0,10.833436965742074,2.2800045600007496e+16,,615.8432371118821,9.697602096407559
17.400000000000002,18.11866022447978,0.08726646259971647,3,0.1,1.0,2.4,2000.0,10.530223606625631,2.280004560000714e+16,,619.571450351384,9.217927016892109
17.6,18.378030418960456,0.08726646259971647,3,0.1,1.0,2.4,2000.0,10.47355303905591,2.2800045600006844e+16,,623.2013787284953,8.938180113355456
17.8,18.480299519829035,0.08144842960924552,3,0.1,1.0,2.4,2000.0,10.554016144105116,2.2800045600006692e+16,,626.8818241985445,8.827058937396702
18.0,18.64416731256456,0.02668633627656316,3,0.1,1.0,2.4,2000.0,10.67939172531726,2.2800045600006584e+16,,630.5883529252192,8.771069788445923
18.2,18.785268948585056,0.006375904035143501,3,0.1,1.0,2.4,2000.0,10.808022500174891,2.2800045600006496e+16,,634.3263452097316,8.728181971654589
18.400000000000002,18.923986596844703,0.002555098545190714,3,0.1,1.0,2.4,2000.0,10.93324092816551,2.2800045600006416e+16,,638.0924592066037,8.690619088046674
18.6,19.04852263325195,0.002541746523947348,3,0.1,1.0,2.4,2000.0,11.054007448177861,2.280004560000634e+16,,641.8854226688737,8.658506074873305
18.8,19.15914284606139,0.0022596900822131854,3,0.1,1.0,2.4,2000.0,11.170133365731003,2.2800045600006276e+16,,645.7024049808875,8.631344767063235
19.0,19.25744299082489,0.0021078732402604505,3,0.1,1.0,2.4,2000.0,11.281876889113954,2.2800045600006216e+16,,649.5407210184982,8.608896032209683
19.200000000000003,19.347969117075014,0.0019114807591011874,3,0.1,1.0,2.4,2000.0,11.389259292885859,2.2800045600006156e+16,,653.3982020342696,8.590795454614488
19.400000000000002,19.430729640742342,0.001818997437325769,3,0.1,1.0,2.4,2000.0,11.492316080756174,2.2800045600006104e+16,,657.273288115793,8.576893991900732
19.6,19.50707440949018,0.0015437094201019705,3,0.1,1.0,2.4,2000.0,11.59086881327966,2.280004560000606e+16,,661.1645099783143,8.56661020297071
19.8,19.577704020289033,0.0011809179472076752,3,0.1,1.0,2.4,2000.0,11.68457245730761,2.280004560000602e+16,,665.0706262651206,8.559131122667525
20.0,19.643137750729355,0.0008393116268588072,3,0.1,1.0,2.4,2000.0,11.77302567101254,2.2800045600005972e+16,,668.9905254731001,8.553668588155533
20.200000000000003,19.70388585903882,0.0005643936175823501,3,0.1,1.0,2.4,2000.0,11.856017162578764,2.2800045600005944e+16,,672.9232007496141,8.549575648218372
20.400000000000002,19.760327825913254,0.0003666273385343335,3,0.1,1.0,2.4,2000.0,11.933541357747004,2.2800045600005904e+16,,676.8677394168615,8.54637954943239
20.6,19.811652118353976,0.0001523041868330748,3,0.1,1.0,2.4,2000.0,12.005528223615768,2.2800045600005876e+16,,680.823225599212,8.543565470663129
20.8,19.85602458964851,-0.00017495986722405247,3,0.1,1.0,2.4,2000.0,12.071957279283787,2.280004560000584e+16,,684.7885128748118,8.540340932107098
21.0,19.889925718347406,-0.0007833223088290815,3,0.1,1.0,2.4,2000.0,12.132750368658073,2.280004560000582e+16,,688.7619745384432,8.535224238134614
21.200000000000003,19.912707862745986,-0.0006893311745306002,3,0.1,1.0,2.4,2000.0,12.189399546850664,2.280004560000578e+16,,692.7414725753204,8.528377982157396
21.400000000000002,19.989294713637427,-0.0040524252740628056,3,0.1,1.0,2.4,2000.0,12.234628309823584,2.2800045600005764e+16,,696.7290842454072,8.511731787266646
21.6,20.033916823310175,0.0011863062860986047,3,0.1,1.0,2.4,2000.0,12.273153606182916,2.2800045600005736e+16,,700.7298925475482,8.497485126085937
21.8,20.07250393092038,-0.0005533248576660077,3,0.1,1.0,2.4,2000.0,12.305710056378075,2.280004560000572e+16,,704.7392184493523,8.481996145294463
22.0,20.10743329169584,0.001436720045983011,3,0.1,1.0,2.4,2000.0,12.336084286749193,2.2800045600005696e+16,,708.7560295184187,8.46989797086817
22.200000000000003,20.137125332335522,0.00047042340812517003,3,0.1,1.0,2.4,2000.0,12.36328321743106,2.2800045600005684e+16,,712.7794810986843,8.459083338038054
22.400000000000002,20.16536675732321,0.0009017079316053281,3,0.1,1.0,2.4,2000.0,12.38844024721581,2.2800045600005668e+16,,716.8087797372717,8.450500579360781
22.6,20.19101072708108,0.0004720265551507866,3,0.1,1.0,2.4,2000.0,12.411065916106708,2.2800045600005644e+16,,720.8435560010489,8.44316282589857
22.8,20.21282878330038,0.0009970274870222473,3,0.1,1.0,2.4,2000.0,12.432408683177144,2.280004560000563e+16,,724.8832097048394,8.438306638391603
23.0,20.234807012140724,-0.0004298460013286954,3,0.1,1.0,2.4,2000.0,12.450451431844346,2.280004560000562e+16,,728.927236520919,8.432516783775863
23.200000000000003,20.255591393203492,0.000440788062875511,3,0.1,1.0,2.4,2000.0,12.466454427617629,2.280004560000561e+16,,732.9755807261217,8.427746179117722
23.400000000000002,20.27421270214917,-6.015336233986771e-05,3,0.1,1.0,2.4,2000.0,12.479872621436806,2.28000456000056e+16,,737.0279375024664,8.422879205458097
23.6,20.29213690794192,0.00021573946809761146,3,0.1,1.0,2.4,2000.0,12.491356103208851,2.2800045600005584e+16,,741.0839726548552,8.418529556354283
23.8,20.30848393862299,2.622972613464198e-05,3,0.1,1.0,2.4,2000.0,12.50070826466982,2.2800045600005576e+16,,745.1434876023461,8.414268690895941
24.0,20.324022009781093,9.61275936407925e-05,3,0.1,1.0,2.4,2000.0,12.508216739430244,2.2800045600005564e+16,,749.2062182677558,8.41024434681127
24.200000000000003,20.338443025251863,2.4343076024016435e-05,3,0.1,1.0,2.4,2000.0,12.513853525800096,2.2800045600005556e+16,,753.2719821474574,8.40628973411173
24.400000000000002,20.35211940573308,3.288940801988592e-05,3,0.1,1.0,2.4,2000.0,12.517769229256238,2.2800045600005544e+16,,757.3405806677001,8.40241669446222
24.6,20.364945774554478,2.221982804991291e-06,3,0.1,1.0,2.4,2000.0,12.519981004366763,2.2800045600005536e+16,,761.4118578049058,8.398551053316933
24.8,20.377308208260253,-0.00014235490857291336,3,0.1,1.0,2.4,2000.0,12.520351461126472,2.2800045600005532e+16,,765.4856689359442,8.39433187259903
25.0,20.38902774228916,-4.409463188773188e-05,3,0.1,1.0,2.4,2000.0,12.519150788772873,2.2800045600005524e+16,,769.5619095583313,8.38998155257697
25.200000000000003,20.39999948258493,-5.350394895197279e-05,3,0.1,1.0,2.4,2000.0,12.516381068049586,2.280004560000551e+16,,773.6404440831483,8.385490345480223
25.400000000000002,20.410495546992404,-5.149678598558633e-05,3,0.1,1.0,2.4,2000.0,12.512141227638425,2.2800045600005508e+16,,777.7211410921817,8.380861822295891
25.6,20.420508038598737,-6.29907725161115e-05,3,0.1,1.0,2.4,2000.0,12.506528058783589,2.28000456000055e+16,,781.8039048860666,8.376067703176517
25.8,20.430099702755474,-7.528458338360785e-05,3,0.1,1.0,2.4,2000.0,12.499497741013268,2.2800045600005496e+16,,785.8886428874022,8.371075766572734
26.0,20.439303211954705,-8.91353071154152e-05,3,0.1,1.0,2.4,2000.0,12.491177463224115,2.2800045600005492e+16,,789.9752730531941,8.365849743307747
26.200000000000003,20.448198034240225,-0.00010020800301138066,3,0.1,1.0,2.4,2000.0,12.481510549404835,2.2800045600005484e+16,,794.0637229973903,8.360359954772909
26.400000000000002,20.456779160528722,-0.0001119698936197742,3,0.1,1.0,2.4,2000.0,12.470567910321362,2.2800045600005476e+16,,798.1539305880806,8.354575347850762
26.6,20.465063923333254,-0.00012090020329449526,3,0.1,1.0,2.4,2000.0,12.458379481390853,2.280004560000547e+16,,802.2458341846497,8.348471752625365
26.8,20.473103746734896,-0.00012947279331301174,3,0.1,1.0,2.4,2000.0,12.444926565553473,2.2800045600005468e+16,,806.3393778821165,8.342026259107604
27.0,20.480926953946245,-0.0001346635375989758,3,0.1,1.0,2.4,2000.0,12.430234997294047,2.280004560000546e+16,,810.4345145286278,8.335224375594885
27.200000000000003,20.488252961183587,-4.611997727335294e-05,3,0.1,1.0,2.4,2000.0,12.41449819696181,2.280004560000546e+16,,814.5311824429248,8.32828528575234
27.400000000000002,20.489893549733363,0.0019753431982912793,3,0.1,1.0,2.4,2000.0,12.401474356284574,2.280004560000546e+16,,818.6289416583991,8.326252928198402
27.6,20.60061040435881,-0.001176667596499324,3,0.1,1.0,2.4,2000.0,12.381234766833831,2.2800045600005464e+16,,822.7342987417103,8.32157676285171
27.8,21.015624988289538,-0.009054071132492549,3,0.1,1.0,2.4,2000.0,12.314264016048826,2.280004560000568e+16,,826.8819899851983,8.293767187747656
28.0,21.218570139984486,0.006719081061887108,3,0.1,1.0,2.4,2000.0,12.207172989156328,2.2800045600006028e+16,,831.0986231226209,8.281286520629152
28.200000000000003,21.41834231767757,-0.008390809087664855,3,0.1,1.0,2.4,2000.0,12.057218271143931,2.28000456000065e+16,,835.3555209778356,8.248095212698086
28.400000000000002,21.513649060175307,0.002537385896183523,3,0.1,1.0,2.4,2000.0,11.88744296993481,2.280004560000705e+16,,839.645447159707,8.219455063681387
28.6,21.55223073791188,-0.001757792852731665,3,0.1,1.0,2.4,2000.0,11.705286324700422,2.2800045600007652e+16,,843.9506238968949,8.186652927026154
28.8,21.521541925426654,0.0005162777647389036,3,0.1,1.0,2.4,2000.0,11.523233417531118,2.2800045600008316e+16,,848.2589060739183,8.154762035897503
29.0,21.38750098015785,-0.0006839165252909194,3,0.1,1.0,2.4,2000.0,11.350892972247422,2.2800045600009028e+16,,852.554147888474,8.12128298168519
29.200000000000003,21.108442658577623,0.006348244370126967,3,0.1,1.0,2.4,2000.0,11.217416558130678,2.2800045600009788e+16,,856.8130085170181,8.104567885235854
29.400000000000002,20.57820312082354,0.006752397892853371,3,0.1,1.0,2.4,2000.0,11.148810407065385,2.2800045600010596e+16,,860.9993439967596,8.106850723835565
29.6,19.578164429954274,-0.003998091026954148,3,0.1,1.0,2.4,2000.0,11.168664280642256,2.2800045600011444e+16,,865.0483094098149,8.100519331094194
29.8,18.578086935653143,-0.005808246543563883,3,0.1,1.0,2.4,2000.0,11.318161800747738,2.2800045600012332e+16,,868.897217763217,8.080734652803875
30.0,17.586575798176355,-0.022802977349802626,3,0.1,1.0,2.4,2000.0,11.580828185258808,2.280004560001322e+16,,872.5460845526251,8.013174669034544
30.200000000000003,16.657379891344178,0.030766384506207965,3,0.1,1.0,2.4,2000.0,12.0420281195091,2.2800045600014124e+16,,876.0014147042,8.011020269937548
30.400000000000002,15.715969582111404,-0.0066468490683237735,3,0.1,1.0,2.4,2000.0,12.652471966093733,2.280004560001502e+16,,879.2700822211001,7.9936298911027945
30.6,14.909480193059608,0.008918183596707258,3,0.1,1.0,2.4,2000.0,13.439297813981556,2.280004560001591e+16,,882.3595078779214,7.993504115443089
30.8,13.920038713457734,0.0012374118789541593,3,0.1,1.0,2.4,2000.0,14.396601264602424,2.28000456000168e+16,,885.2754411125425,7.993554647003267
31.0,12.967913785847607,0.000691049525072577,3,0.1,1.0,2.4,2000.0,15.551129663548814,2.2800045600017668e+16,,887.9959737442941,7.994313883754982
31.200000000000003,12.019840906893284,-0.00017708733059274852,3,0.1,1.0,2.4,2000.0,16.90468476211281,2.280004560001851e+16,,890.5263516265801,7.9945962634885515
31.400000000000002,11.093212324051505,-0.00022775116039812671,3,0.1,1.0,2.4,2000.0,18.45993721315385,2.2800045600019332e+16,,892.8685445680574,7.994635721073004
31.6,10.09319963299353,-0.0031859258645098565,3,0.1,1.0,2.4,2000.0,20.219771137498533,2.2800045600020104e+16,,895.0205167892223,7.991279583050388
31.8,9.093197590664236,-0.0013461922048640025,3,0.1,1.0,2.4,2000.0,22.19564048375512,2.280004560002086e+16,,896.972487100484,7.987975458137314
32.0,8.266417522015896,0.0031710423019356876,3,0.1,1.0,2.4,2000.0,24.37781405618682,2.280004560002156e+16,,898.7360078716174,7.988149496191128
32.2,7.58353315427953,0.011789291247909256,3,0.1,1.0,2.4,2000.0,12.2571640115064,2.280004560002221e+16,,900.3437444443641,7.996286436151725
32.4,6.958665638627595,0.01838164006723623,3,0.1,1.0,2.4,2000.0,9.696118557686535,2.2800045600022812e+16,,901.8187017065837,8.012592326600513
32.6,6.398068426725965,0.019520846482383846,3,0.1,1.0,2.4,2000.0,7.185428961331067,2.2800045600023376e+16,,903.1728929391138,8.033890124172135
32.800000000000004,5.839876527704065,0.016952016494849863,3,0.1,1.0,2.4,2000.0,5.018751370248781,2.28000456000239e+16,,904.4150783771807,8.05698334190705
33.0,5.279951474925717,0.01284446259077648,3,0.1,1.0,2.4,2000.0,4.082225024777789,2.2800045600024396e+16,,905.5455001503068,8.07952867012875
33.2,4.711660865051079,0.005132108023788007,3,0.1,1.0,2.4,2000.0,5.301682905449469,2.280004560002484e+16,,906.5634262059694,8.098573578451264
33.4,4.1852239305937875,-0.005305965323111406,3,0.1,1.0,2.4,2000.0,7.191004488242834,2.2800045600025256e+16,,907.4705617808337,8.112094225602277
33.6,3.681463878507991,-0.01836699652988541,3,0.1,1.0,2.4,2000.0,4.678961209554195,2.280004560002563e+16,,908.2739930768182,8.118921752413328
33.800000000000004,3.2253970751698255,-0.03525809269973143,3,0.1,1.0,2.4,2000.0,3.9894109738194956,2.280004560002599e+16,,908.9798796030625,8.11822569694401
34.0,2.8039448441549064,-0.053668904715254984,3,0.1,1.0,2.4,2000.0,5.981052861924315,2.2800045600026292e+16,,909.5968106479062,8.110474523566484
34.2,2.4492537939036,-0.07028465131977156,3,0.1,1.0,2.4,2000.0,9.12388780711129,2.280004560002656e+16,,910.1337878004668,8.097290792118722
34.4,2.1063813225399786,-0.08278003289060386,3,0.1,1.0,2.4,2000.0,12.64386973342157,2.2800045600026788e+16,,910.6004820611095,8.080740204627778
34.6,1.8047976210003176,-0.08726646191900828,3,0.1,1.0,2.4,2000.0,16.342590307820938,2.2800045600027e+16,,911.0012754863793,8.063454109041478
34.800000000000004,1.5491306237961675,-0.08726646255944538,3,0.1,1.0,2.4,2000.0,20.15084791070153,2.280004560002718e+16,,911.3447848592456,8.046833907492282
35.0,1.3013778843001873,-0.08726646247943766,3,0.1,1.0,2.4,2000.0,24.037957881368243,2.2800045600027336e+16,,911.6376812459295,8.031344857690318
